"Organ_Pair","Organ1","Organ2","Gene_Organ1","Gene_Organ2","Correlation","P_value","N","Gene1","Gene2","Group","Analysis_Note","Significance","Significant"
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Glp1r",0.660453810740155,0.0194005416615995,12,"Ins2","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Glp1r",-0.376728037582363,0.227397351702988,12,"Srr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Glp1r",0.811739597762773,0.0144142321581765,8,"Glp1r","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Glp1r",0.16745232093985,0.602933470825633,12,"Zfand6","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Glp1r",-0.179907772425242,0.618944183223476,10,"Ghrhr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Glp1r",-0.100300983610454,0.769198540364828,11,"Insr","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Glp1r",0.0849429325721452,0.815522235315541,10,"Glut1","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Glp1r",-0.182693559010383,0.664995444407011,8,"Tcf19","Glp1r","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tbc1d4","Liver_Zfand6",0.135159458912018,0.675350717272736,12,"Tbc1d4","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Mafa","Liver_Zfand6",-0.1218378568145,0.706020449206313,12,"Mafa","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins1","Liver_Zfand6",0.444730643815228,0.376884636308616,6,"Ins1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Zfand6",0.804120872610926,0.0016176429708633,12,"Ins2","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Zfand6",-0.552410527918681,0.0625327198684334,12,"Srr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Zfand6",0.763664293866425,0.0274280612928538,8,"Glp1r","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Zfand6",0.404200764612812,0.192511577079806,12,"Zfand6","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Zfand6",-0.589358726115948,0.0729740895056523,10,"Ghrhr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Zfand6",0.0284286843354986,0.933874438405782,11,"Insr","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Zfand6",-0.00775531251166788,0.983036274186393,10,"Glut1","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Zfand6",0.290853451007378,0.484625426404442,8,"Tcf19","Zfand6","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tbc1d4","Liver_Ghrhr",0.0400716268072039,0.901597056163684,12,"Tbc1d4","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Mafa","Liver_Ghrhr",-0.373043744736759,0.232344540782742,12,"Mafa","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins1","Liver_Ghrhr",0.633436555174023,0.17692580102086,6,"Ins1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Ghrhr",0.853024899682836,0.000419766600876132,12,"Ins2","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p<0.001",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Ghrhr",-0.530681445826296,0.075876997146962,12,"Srr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Ghrhr",0.849038047392848,0.00765647079421663,8,"Glp1r","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Ghrhr",0.345819234722964,0.270869196060132,12,"Zfand6","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Ghrhr",-0.513989082657785,0.12856343233361,10,"Ghrhr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Ghrhr",0.222535204742789,0.510733226640915,11,"Insr","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Ghrhr",0.00463503687016062,0.989861074668675,10,"Glut1","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Ghrhr",-0.0525299665950971,0.90168735145854,8,"Tcf19","Ghrhr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tbc1d4","Liver_Insr",0.0900071741082312,0.780873195619688,12,"Tbc1d4","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Mafa","Liver_Insr",0.128887942057529,0.689736104102384,12,"Mafa","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins1","Liver_Insr",0.133792492796073,0.800508732457299,6,"Ins1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Insr",0.375391724684147,0.229184372962314,12,"Ins2","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Insr",-0.293111359221378,0.355169017627875,12,"Srr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Insr",0.404506352136615,0.320223742379778,8,"Glp1r","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Insr",0.197310136027631,0.538770243777663,12,"Zfand6","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Insr",-0.292029444975582,0.412933435888787,10,"Ghrhr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Insr",-0.172273355407892,0.612493168267078,11,"Insr","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Insr",0.0607179070711409,0.867668160394886,10,"Glut1","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Insr",0.592475562049589,0.121700336069721,8,"Tcf19","Insr","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tbc1d4","Liver_Glut1",0.138074756032325,0.668697176736369,12,"Tbc1d4","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Mafa","Liver_Glut1",-0.159660655186977,0.62013708574698,12,"Mafa","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins1","Liver_Glut1",0.547865396909073,0.260424582758234,6,"Ins1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Glut1",0.837897746017623,0.000666969667501096,12,"Ins2","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.001",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Glut1",-0.560050586245493,0.0582556805530146,12,"Srr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Glut1",0.789615100925707,0.0197612748600895,8,"Glp1r","Glut1","All_Groups","Metabolic-immune axis (n=12)","p<0.05",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Glut1",0.425990492475906,0.167343172236377,12,"Zfand6","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Glut1",-0.560161919233418,0.0921591256189825,10,"Ghrhr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Glut1",0.0584208316280803,0.864524274643446,11,"Insr","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Glut1",-0.0240573602650697,0.947404971185607,10,"Glut1","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Glut1",0.179322648576581,0.670908509460272,8,"Tcf19","Glut1","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tbc1d4","Liver_Tcf19",0.045491226668929,0.888357262700153,12,"Tbc1d4","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Mafa","Liver_Tcf19",-0.236105478170739,0.460036747873103,12,"Mafa","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins1","Liver_Tcf19",0.635970946181858,0.17465568130266,6,"Ins1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ins2","Liver_Tcf19",0.848151269075177,0.000489898554980532,12,"Ins2","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p<0.001",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Srr","Liver_Tcf19",-0.542598846881967,0.0683384848535402,12,"Srr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glp1r","Liver_Tcf19",0.881905562661061,0.00376137750818211,8,"Glp1r","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Zfand6","Liver_Tcf19",0.395165554549745,0.203595203339759,12,"Zfand6","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Ghrhr","Liver_Tcf19",-0.532967316406417,0.112678390284207,10,"Ghrhr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Insr","Liver_Tcf19",0.0659333697819117,0.847269317428502,11,"Insr","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Glut1","Liver_Tcf19",-0.0248367728502662,0.945703061550247,10,"Glut1","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Liver","Pancreas","Liver","Pancreas_Tcf19","Liver_Tcf19",0.167736807457855,0.691342919780593,8,"Tcf19","Tcf19","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Colon","Pancreas","Colon","Pancreas_Tbc1d4","Colon_Tbc1d4",-0.750658728425685,0.00776778576573375,11,"Tbc1d4","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p<0.01",TRUE
"Pancreas_vs_Colon","Pancreas","Colon","Pancreas_Mafa","Colon_Tbc1d4",0.525563586704633,0.0968432461027273,11,"Mafa","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Colon","Pancreas","Colon","Pancreas_Ins1","Colon_Tbc1d4",-0.625800012580975,0.183839651275086,6,"Ins1","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
"Pancreas_vs_Colon","Pancreas","Colon","Pancreas_Ins2","Colon_Tbc1d4",-0.192055495191574,0.571571207295884,11,"Ins2","Tbc1d4","All_Groups","Metabolic-immune axis (n=12)","p>0.05",FALSE
