Organ1,Organ2,Col1,Col2,Gene1,Gene2,N,Correlation,P_value,Group,Sig_raw
Liver,Spleen,Liver_Tbc1d4,Spleen_Glut1,Tbc1d4,Glut1,4,0.9679730183776487,0.03202698162235129,CTRL,True
Liver,Spleen,Liver_Tbc1d4,Spleen_Insr,Tbc1d4,Insr,4,0.7318403274936015,0.2681596725063984,CTRL,False
Liver,Spleen,Liver_Tbc1d4,Spleen_Mafa,Tbc1d4,Mafa,4,0.5528223839248134,0.4471776160751866,CTRL,False
Liver,Spleen,Liver_Tbc1d4,Spleen_Tcf19,Tbc1d4,Tcf19,4,0.6405366981142457,0.35946330188575426,CTRL,False
Liver,Spleen,Liver_Tbc1d4,Spleen_Zfand6,Tbc1d4,Zfand6,4,0.9658092969322066,0.03419070306779348,CTRL,True
Liver,Pancreas,Liver_Tcf19,Pancreas_Ins1,Tcf19,Ins1,3,0.9998761041943283,0.010021388687717653,CTRL,True
Liver,Pancreas,Liver_Tcf19,Pancreas_Ins2,Tcf19,Ins2,4,0.47655511398375844,0.5234448860162415,CTRL,False
Liver,Pancreas,Liver_Tcf19,Pancreas_Insr,Tcf19,Insr,4,-0.18261728187615275,0.8173827181238473,CTRL,False
Liver,Pancreas,Liver_Tcf19,Pancreas_Mafa,Tcf19,Mafa,4,-0.4300540221273291,0.569945977872671,CTRL,False
Liver,Pancreas,Liver_Tcf19,Pancreas_Srr,Tcf19,Srr,4,0.18021512145838464,0.8197848785416153,CTRL,False
Liver,Pancreas,Liver_Tcf19,Pancreas_Tbc1d4,Tcf19,Tbc1d4,4,0.49829051350252906,0.5017094864974709,CTRL,False
Liver,Pancreas,Liver_Tcf19,Pancreas_Zfand6,Tcf19,Zfand6,4,0.891340017784791,0.108659982215209,CTRL,False
Liver,Spleen,Liver_Tcf19,Spleen_Glut1,Tcf19,Glut1,4,0.8676587044297276,0.13234129557027252,CTRL,False
Liver,Spleen,Liver_Tcf19,Spleen_Insr,Tcf19,Insr,4,0.7192043470098437,0.2807956529901563,CTRL,False
Liver,Spleen,Liver_Tcf19,Spleen_Mafa,Tcf19,Mafa,4,0.5350763884010807,0.46492361159891926,CTRL,False
Liver,Spleen,Liver_Tcf19,Spleen_Tcf19,Tcf19,Tcf19,4,0.7696099516979868,0.23039004830201315,CTRL,False
Liver,Spleen,Liver_Tcf19,Spleen_Zfand6,Tcf19,Zfand6,4,0.9948537060376459,0.005146293962354109,CTRL,True
Liver,Pancreas,Liver_Zfand6,Pancreas_Ins1,Zfand6,Ins1,3,0.9997251371181167,0.014926676367140682,CTRL,True
Liver,Pancreas,Liver_Zfand6,Pancreas_Ins2,Zfand6,Ins2,4,0.36911577584400657,0.6308842241559933,CTRL,False
Liver,Pancreas,Liver_Zfand6,Pancreas_Insr,Zfand6,Insr,4,-0.16872151417134307,0.831278485828657,CTRL,False
Liver,Pancreas,Liver_Zfand6,Pancreas_Mafa,Zfand6,Mafa,4,-0.3194723723020188,0.6805276276979813,CTRL,False
Liver,Pancreas,Liver_Zfand6,Pancreas_Srr,Zfand6,Srr,4,0.2628487651170308,0.7371512348829692,CTRL,False
Liver,Pancreas,Liver_Zfand6,Pancreas_Tbc1d4,Zfand6,Tbc1d4,4,0.3877633904666399,0.61223660953336,CTRL,False
Liver,Pancreas,Liver_Zfand6,Pancreas_Zfand6,Zfand6,Zfand6,4,0.8911675857301955,0.1088324142698045,CTRL,False
Liver,Spleen,Liver_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,0.9042173921911411,0.09578260780885905,CTRL,False
Liver,Spleen,Liver_Zfand6,Spleen_Insr,Zfand6,Insr,4,0.6715013092512859,0.32849869074871396,CTRL,False
Liver,Spleen,Liver_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,0.6123697241641708,0.3876302758358292,CTRL,False
Liver,Spleen,Liver_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,0.7692883165720958,0.23071168342790416,CTRL,False
Liver,Spleen,Liver_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,0.9813214212525903,0.018678578747409746,CTRL,True
Pancreas,Spleen,Pancreas_Ins1,Spleen_Glut1,Ins1,Glut1,3,0.8709797150985868,0.3269701215730022,CTRL,False
Pancreas,Spleen,Pancreas_Ins1,Spleen_Insr,Ins1,Insr,3,0.871853052863066,0.3258367170735665,CTRL,False
Pancreas,Spleen,Pancreas_Ins1,Spleen_Mafa,Ins1,Mafa,3,0.6134005641533036,0.5796022872730596,CTRL,False
Pancreas,Spleen,Pancreas_Ins1,Spleen_Tcf19,Ins1,Tcf19,3,0.7311514477864194,0.47796654410159517,CTRL,False
Pancreas,Spleen,Pancreas_Ins1,Spleen_Zfand6,Ins1,Zfand6,3,0.9981713085211532,0.03850627837444087,CTRL,True
Pancreas,Spleen,Pancreas_Ins2,Spleen_Glut1,Ins2,Glut1,4,0.23136838319175912,0.768631616808241,CTRL,False
Pancreas,Spleen,Pancreas_Ins2,Spleen_Insr,Ins2,Insr,4,0.8000902856233214,0.1999097143766786,CTRL,False
Pancreas,Spleen,Pancreas_Ins2,Spleen_Mafa,Ins2,Mafa,4,-0.4428675237566039,0.557132476243396,CTRL,False
Pancreas,Spleen,Pancreas_Ins2,Spleen_Tcf19,Ins2,Tcf19,4,0.14128083667936298,0.858719163320637,CTRL,False
Pancreas,Spleen,Pancreas_Ins2,Spleen_Zfand6,Ins2,Zfand6,4,0.5385163217561311,0.46148367824386893,CTRL,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Glut1,Insr,Glut1,4,-0.4726045882772837,0.5273954117227162,CTRL,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Insr,Insr,Insr,4,-0.7596833583777096,0.24031664162229038,CTRL,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Mafa,Insr,Mafa,4,0.4936230998260059,0.5063769001739942,CTRL,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Tcf19,Insr,Tcf19,4,0.48695735542908686,0.5130426445709131,CTRL,False
Pancreas,Spleen,Pancreas_Insr,Spleen_Zfand6,Insr,Zfand6,4,-0.2747210622899058,0.7252789377100943,CTRL,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Glut1,Mafa,Glut1,4,0.02552360524518385,0.9744763947548161,CTRL,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Insr,Mafa,Insr,4,-0.4231375260997608,0.5768624739002393,CTRL,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Mafa,Mafa,Mafa,4,0.17363919671939715,0.8263608032806029,CTRL,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Tcf19,Mafa,Tcf19,4,-0.4737620497258497,0.5262379502741503,CTRL,False
Pancreas,Spleen,Pancreas_Mafa,Spleen_Zfand6,Mafa,Zfand6,4,-0.441027690143408,0.558972309856592,CTRL,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Glut1,Srr,Glut1,4,0.13286523127626143,0.8671347687237385,CTRL,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Insr,Srr,Insr,4,-0.5331058922091841,0.46689410779081575,CTRL,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Mafa,Srr,Mafa,4,0.9205406218403434,0.07945937815965665,CTRL,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Tcf19,Srr,Tcf19,4,0.6272201842411241,0.372779815758876,CTRL,False
Pancreas,Spleen,Pancreas_Srr,Spleen_Zfand6,Srr,Zfand6,4,0.08363433416748364,0.9163656658325163,CTRL,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Glut1,Tbc1d4,Glut1,4,0.19508452491987766,0.8049154750801224,CTRL,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Insr,Tbc1d4,Insr,4,0.7432378647713689,0.2567621352286311,CTRL,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Mafa,Tbc1d4,Mafa,4,-0.375328647535674,0.6246713524643259,CTRL,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Tcf19,Tbc1d4,Tcf19,4,0.2410374152657838,0.7589625847342163,CTRL,False
Pancreas,Spleen,Pancreas_Tbc1d4,Spleen_Zfand6,Tbc1d4,Zfand6,4,0.549254242911311,0.450745757088689,CTRL,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,0.6319006537077264,0.3680993462922735,CTRL,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Insr,Zfand6,Insr,4,0.34899133640040236,0.6510086635995975,CTRL,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,0.7547576196636149,0.24524238033638524,CTRL,False
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,0.9750974656787951,0.02490253432120504,CTRL,True
Pancreas,Spleen,Pancreas_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,0.8435414233792233,0.15645857662077667,CTRL,False
Colon,Kidney,Colon_Glp1r,Kidney_Glut1,Glp1r,Glut1,4,-0.3712837322548424,0.6287162677451577,DSS-IL10-KO,False
Colon,Kidney,Colon_Glp1r,Kidney_Insr,Glp1r,Insr,4,0.6516814716965419,0.3483185283034582,DSS-IL10-KO,False
Colon,Kidney,Colon_Glp1r,Kidney_Mafa,Glp1r,Mafa,4,0.2169720077945464,0.7830279922054535,DSS-IL10-KO,False
Colon,Kidney,Colon_Glp1r,Kidney_Zfand6,Glp1r,Zfand6,4,-0.9444707773240169,0.05552922267598315,DSS-IL10-KO,False
Colon,Liver,Colon_Glp1r,Liver_Ghrhr,Glp1r,Ghrhr,4,0.058910931880954434,0.9410890681190456,DSS-IL10-KO,False
Colon,Liver,Colon_Glp1r,Liver_Glut1,Glp1r,Glut1,4,0.8164387901440411,0.18356120985595892,DSS-IL10-KO,False
Colon,Liver,Colon_Glp1r,Liver_Tbc1d4,Glp1r,Tbc1d4,4,0.7979235419237604,0.20207645807623953,DSS-IL10-KO,False
Colon,Liver,Colon_Glp1r,Liver_Tcf19,Glp1r,Tcf19,4,0.5734004143906326,0.4265995856093674,DSS-IL10-KO,False
Colon,Liver,Colon_Glp1r,Liver_Zfand6,Glp1r,Zfand6,4,0.9138447151997263,0.08615528480027379,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Glut1,Glp1r,Glut1,4,0.06674548131548738,0.9332545186845127,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Ins1,Glp1r,Ins1,3,-0.07746586801054098,0.9506342388668036,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Ins2,Glp1r,Ins2,4,-0.7989447551441,0.20105524485589998,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Insr,Glp1r,Insr,3,-0.8218964576211696,0.38583233879667916,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Mafa,Glp1r,Mafa,4,0.6160903305168077,0.3839096694831923,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Srr,Glp1r,Srr,4,-0.39157299353889474,0.6084270064611053,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Tbc1d4,Glp1r,Tbc1d4,4,0.749691365376939,0.25030863462306097,DSS-IL10-KO,False
Colon,Pancreas,Colon_Glp1r,Pancreas_Zfand6,Glp1r,Zfand6,4,0.587903552560579,0.4120964474394211,DSS-IL10-KO,False
Colon,Spleen,Colon_Glp1r,Spleen_Glut1,Glp1r,Glut1,4,0.12313491395372984,0.8768650860462701,DSS-IL10-KO,False
Colon,Spleen,Colon_Glp1r,Spleen_Insr,Glp1r,Insr,4,0.1724757759382861,0.827524224061714,DSS-IL10-KO,False
Colon,Spleen,Colon_Glp1r,Spleen_Mafa,Glp1r,Mafa,4,0.05253594426085159,0.9474640557391485,DSS-IL10-KO,False
Colon,Spleen,Colon_Glp1r,Spleen_Tcf19,Glp1r,Tcf19,4,0.6164193173688779,0.3835806826311221,DSS-IL10-KO,False
Colon,Spleen,Colon_Glp1r,Spleen_Zfand6,Glp1r,Zfand6,4,0.7032703364385192,0.2967296635614809,DSS-IL10-KO,False
Colon,Kidney,Colon_Insr,Kidney_Glut1,Insr,Glut1,4,-0.5105679369381892,0.48943206306181075,DSS-IL10-KO,False
Colon,Kidney,Colon_Insr,Kidney_Insr,Insr,Insr,4,0.6382895595967115,0.3617104404032885,DSS-IL10-KO,False
Colon,Kidney,Colon_Insr,Kidney_Mafa,Insr,Mafa,4,0.006489918619146051,0.993510081380854,DSS-IL10-KO,False
Colon,Kidney,Colon_Insr,Kidney_Zfand6,Insr,Zfand6,4,-0.8156001137646771,0.18439988623532289,DSS-IL10-KO,False
Colon,Liver,Colon_Insr,Liver_Ghrhr,Insr,Ghrhr,4,0.0542645679738155,0.9457354320261846,DSS-IL10-KO,False
Colon,Liver,Colon_Insr,Liver_Glut1,Insr,Glut1,4,0.8819069679063885,0.11809303209361155,DSS-IL10-KO,False
Colon,Liver,Colon_Insr,Liver_Tbc1d4,Insr,Tbc1d4,4,0.9370317841961271,0.0629682158038729,DSS-IL10-KO,False
Colon,Liver,Colon_Insr,Liver_Tcf19,Insr,Tcf19,4,0.6466197069185553,0.3533802930814447,DSS-IL10-KO,False
Colon,Liver,Colon_Insr,Liver_Zfand6,Insr,Zfand6,4,0.9380544829377327,0.06194551706226736,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Glut1,Insr,Glut1,4,0.27667146118915914,0.7233285388108408,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Ins1,Insr,Ins1,3,0.24374107520608093,0.8432505845016499,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Ins2,Insr,Ins2,4,-0.6676307370757589,0.33236926292424096,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Insr,Insr,Insr,3,-0.960417541243886,0.17971716216513275,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Mafa,Insr,Mafa,4,0.7131669585913634,0.28683304140863664,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Srr,Insr,Srr,4,-0.1912190556870273,0.8087809443129728,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Tbc1d4,Insr,Tbc1d4,4,0.8754776073229408,0.12452239267705911,DSS-IL10-KO,False
Colon,Pancreas,Colon_Insr,Pancreas_Zfand6,Insr,Zfand6,4,0.7448411584900672,0.25515884150993284,DSS-IL10-KO,False
Colon,Spleen,Colon_Insr,Spleen_Glut1,Insr,Glut1,4,0.18036145893612937,0.8196385410638707,DSS-IL10-KO,False
Colon,Spleen,Colon_Insr,Spleen_Insr,Insr,Insr,4,0.3121388283488425,0.6878611716511576,DSS-IL10-KO,False
Colon,Spleen,Colon_Insr,Spleen_Mafa,Insr,Mafa,4,0.034275974414343595,0.9657240255856565,DSS-IL10-KO,False
Colon,Spleen,Colon_Insr,Spleen_Tcf19,Insr,Tcf19,4,0.5630840842605428,0.4369159157394571,DSS-IL10-KO,False
Colon,Spleen,Colon_Insr,Spleen_Zfand6,Insr,Zfand6,4,0.6443258949663528,0.35567410503364716,DSS-IL10-KO,False
Colon,Kidney,Colon_Mafa,Kidney_Glut1,Mafa,Glut1,4,0.33888545262469216,0.6611145473753077,DSS-IL10-KO,False
Colon,Kidney,Colon_Mafa,Kidney_Insr,Mafa,Insr,4,0.06290107634563391,0.9370989236543661,DSS-IL10-KO,False
Colon,Kidney,Colon_Mafa,Kidney_Mafa,Mafa,Mafa,4,0.05248628381238027,0.9475137161876197,DSS-IL10-KO,False
Colon,Kidney,Colon_Mafa,Kidney_Zfand6,Mafa,Zfand6,4,-0.905491849497586,0.0945081505024139,DSS-IL10-KO,False
Colon,Liver,Colon_Mafa,Liver_Ghrhr,Mafa,Ghrhr,4,-0.4841322754646028,0.5158677245353971,DSS-IL10-KO,False
Colon,Liver,Colon_Mafa,Liver_Glut1,Mafa,Glut1,4,0.22644551759531883,0.7735544824046812,DSS-IL10-KO,False
Colon,Liver,Colon_Mafa,Liver_Tbc1d4,Mafa,Tbc1d4,4,0.290278410263599,0.7097215897364011,DSS-IL10-KO,False
Colon,Liver,Colon_Mafa,Liver_Tcf19,Mafa,Tcf19,4,-0.10214584614796596,0.8978541538520339,DSS-IL10-KO,False
Colon,Liver,Colon_Mafa,Liver_Zfand6,Mafa,Zfand6,4,0.4137334082357777,0.5862665917642222,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Glut1,Mafa,Glut1,4,-0.6054729731015407,0.3945270268984593,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Ins1,Mafa,Ins1,3,-0.7350528297559961,0.4743146629049626,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Ins2,Mafa,Ins2,4,-0.45168415738926554,0.5483158426107344,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Insr,Mafa,Insr,3,-0.2148431882796527,0.8621519147585205,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Mafa,Mafa,Mafa,4,0.6480762236335759,0.35192377636642425,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Srr,Mafa,Srr,4,-0.16971026936134265,0.8302897306386574,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Tbc1d4,Mafa,Tbc1d4,4,0.14006631116682977,0.8599336888331703,DSS-IL10-KO,False
Colon,Pancreas,Colon_Mafa,Pancreas_Zfand6,Mafa,Zfand6,4,0.4737513833979841,0.5262486166020159,DSS-IL10-KO,False
Colon,Spleen,Colon_Mafa,Spleen_Glut1,Mafa,Glut1,4,0.5238912341422041,0.4761087658577958,DSS-IL10-KO,False
Colon,Spleen,Colon_Mafa,Spleen_Insr,Mafa,Insr,4,0.38542378113875164,0.6145762188612482,DSS-IL10-KO,False
Colon,Spleen,Colon_Mafa,Spleen_Mafa,Mafa,Mafa,4,0.5906110722718143,0.4093889277281857,DSS-IL10-KO,False
Colon,Spleen,Colon_Mafa,Spleen_Tcf19,Mafa,Tcf19,4,0.9104477416763721,0.0895522583236279,DSS-IL10-KO,False
Colon,Spleen,Colon_Mafa,Spleen_Zfand6,Mafa,Zfand6,4,0.9362448685565327,0.06375513144346723,DSS-IL10-KO,False
Colon,Kidney,Colon_Tcf19,Kidney_Glut1,Tcf19,Glut1,4,-0.44687398979485604,0.5531260102051441,DSS-IL10-KO,False
Colon,Kidney,Colon_Tcf19,Kidney_Insr,Tcf19,Insr,4,0.7349482414947537,0.2650517585052463,DSS-IL10-KO,False
Colon,Kidney,Colon_Tcf19,Kidney_Mafa,Tcf19,Mafa,4,0.3148742778577027,0.6851257221422973,DSS-IL10-KO,False
Colon,Kidney,Colon_Tcf19,Kidney_Zfand6,Tcf19,Zfand6,4,-0.9253735013711308,0.07462649862886916,DSS-IL10-KO,False
Colon,Liver,Colon_Tcf19,Liver_Ghrhr,Tcf19,Ghrhr,4,0.1764652421216154,0.8235347578783845,DSS-IL10-KO,False
Colon,Liver,Colon_Tcf19,Liver_Glut1,Tcf19,Glut1,4,0.8571688199532057,0.1428311800467943,DSS-IL10-KO,False
Colon,Liver,Colon_Tcf19,Liver_Tbc1d4,Tcf19,Tbc1d4,4,0.7942750919088171,0.20572490809118293,DSS-IL10-KO,False
Colon,Liver,Colon_Tcf19,Liver_Tcf19,Tcf19,Tcf19,4,0.6497838727592832,0.3502161272407167,DSS-IL10-KO,False
Colon,Liver,Colon_Tcf19,Liver_Zfand6,Tcf19,Zfand6,4,0.9422363338230558,0.057763666176944284,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Glut1,Tcf19,Glut1,4,0.13196137477176845,0.8680386252282315,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Ins1,Tcf19,Ins1,3,-0.07401120529451446,0.9528398818194608,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Ins2,Tcf19,Ins2,4,-0.8609162805987084,0.13908371940129172,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Insr,Tcf19,Insr,3,-0.82386509391228,0.38362669584402154,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Mafa,Tcf19,Mafa,4,0.5230270813836986,0.4769729186163014,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Srr,Tcf19,Srr,4,-0.48436347051638073,0.5156365294836194,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Tbc1d4,Tcf19,Tbc1d4,4,0.7775559634488877,0.22244403655111222,DSS-IL10-KO,False
Colon,Pancreas,Colon_Tcf19,Pancreas_Zfand6,Tcf19,Zfand6,4,0.5071264824716835,0.49287351752831654,DSS-IL10-KO,False
Colon,Spleen,Colon_Tcf19,Spleen_Glut1,Tcf19,Glut1,4,0.002815850849620591,0.9971841491503795,DSS-IL10-KO,False
Colon,Spleen,Colon_Tcf19,Spleen_Insr,Tcf19,Insr,4,0.058995384926258096,0.9410046150737419,DSS-IL10-KO,False
Colon,Spleen,Colon_Tcf19,Spleen_Mafa,Tcf19,Mafa,4,-0.06430548710819181,0.9356945128918082,DSS-IL10-KO,False
Colon,Spleen,Colon_Tcf19,Spleen_Tcf19,Tcf19,Tcf19,4,0.5215044160936609,0.47849558390633895,DSS-IL10-KO,False
Colon,Spleen,Colon_Tcf19,Spleen_Zfand6,Tcf19,Zfand6,4,0.6170193655625094,0.38298063443749064,DSS-IL10-KO,False
Colon,Kidney,Colon_Zfand6,Kidney_Glut1,Zfand6,Glut1,4,-0.49709295065590064,0.5029070493440995,DSS-IL10-KO,False
Colon,Kidney,Colon_Zfand6,Kidney_Insr,Zfand6,Insr,4,0.5899556438914633,0.41004435610853673,DSS-IL10-KO,False
Colon,Kidney,Colon_Zfand6,Kidney_Mafa,Zfand6,Mafa,4,-0.07450978885461279,0.9254902111453873,DSS-IL10-KO,False
Colon,Kidney,Colon_Zfand6,Kidney_Zfand6,Zfand6,Zfand6,4,-0.784028305662744,0.21597169433725605,DSS-IL10-KO,False
Colon,Liver,Colon_Zfand6,Liver_Ghrhr,Zfand6,Ghrhr,4,0.003955044485683009,0.9960449555143169,DSS-IL10-KO,False
Colon,Liver,Colon_Zfand6,Liver_Glut1,Zfand6,Glut1,4,0.8619233343815884,0.1380766656184116,DSS-IL10-KO,False
Colon,Liver,Colon_Zfand6,Liver_Tbc1d4,Zfand6,Tbc1d4,4,0.9485308874754903,0.0514691125245097,DSS-IL10-KO,False
Colon,Liver,Colon_Zfand6,Liver_Tcf19,Zfand6,Tcf19,4,0.6176546243046837,0.38234537569531635,DSS-IL10-KO,False
Colon,Liver,Colon_Zfand6,Liver_Zfand6,Zfand6,Zfand6,4,0.9142022326731767,0.08579776732682332,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Glut1,Zfand6,Glut1,4,0.285270265981575,0.7147297340184249,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Ins1,Zfand6,Ins1,3,0.3090782894313509,0.7999589697848699,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Ins2,Zfand6,Ins2,4,-0.604833925275754,0.39516607472424603,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Insr,Zfand6,Insr,3,-0.9771261894389189,0.1364255474483525,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Mafa,Zfand6,Mafa,4,0.7574297057459876,0.24257029425401244,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Srr,Zfand6,Srr,4,-0.11096509977655589,0.8890349002234441,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Tbc1d4,Zfand6,Tbc1d4,4,0.872528333449426,0.12747166655057396,DSS-IL10-KO,False
Colon,Pancreas,Colon_Zfand6,Pancreas_Zfand6,Zfand6,Zfand6,4,0.7950026910987238,0.2049973089012762,DSS-IL10-KO,False
Colon,Spleen,Colon_Zfand6,Spleen_Glut1,Zfand6,Glut1,4,0.23773155263755252,0.7622684473624475,DSS-IL10-KO,False
Colon,Spleen,Colon_Zfand6,Spleen_Insr,Zfand6,Insr,4,0.3802062175268588,0.6197937824731412,DSS-IL10-KO,False
Colon,Spleen,Colon_Zfand6,Spleen_Mafa,Zfand6,Mafa,4,0.07829270617797088,0.9217072938220292,DSS-IL10-KO,False
Colon,Spleen,Colon_Zfand6,Spleen_Tcf19,Zfand6,Tcf19,4,0.5818302882622359,0.41816971173776407,DSS-IL10-KO,False
Colon,Spleen,Colon_Zfand6,Spleen_Zfand6,Zfand6,Zfand6,4,0.6569651668084007,0.34303483319159933,DSS-IL10-KO,False
Kidney,Liver,Kidney_Glut1,Liver_Ghrhr,Glut1,Ghrhr,4,-0.7845234604160738,0.2154765395839262,DSS-IL10-KO,False
Kidney,Liver,Kidney_Glut1,Liver_Glut1,Glut1,Glut1,4,-0.8388585215049267,0.16114147849507332,DSS-IL10-KO,False
Kidney,Liver,Kidney_Glut1,Liver_Tbc1d4,Glut1,Tbc1d4,4,-0.7070937769392344,0.29290622306076575,DSS-IL10-KO,False
Kidney,Liver,Kidney_Glut1,Liver_Tcf19,Glut1,Tcf19,4,-0.9613357408397879,0.03866425916021221,DSS-IL10-KO,True
Kidney,Liver,Kidney_Glut1,Liver_Zfand6,Glut1,Zfand6,4,-0.7162331414228241,0.283766858577176,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Glut1,Glut1,Glut1,4,-0.9332625895417795,0.06673741045822057,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Ins1,Glut1,Ins1,3,-0.7137472925576294,0.49399301008778124,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Ins2,Glut1,Ins2,4,0.523106970354043,0.47689302964595703,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Insr,Glut1,Insr,3,0.964747661996459,0.16954041224873614,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Mafa,Glut1,Mafa,4,0.06412450212761028,0.9358754978723898,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Srr,Glut1,Srr,4,0.35484209617751333,0.6451579038224866,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Tbc1d4,Glut1,Tbc1d4,4,-0.8566961375495917,0.14330386245040838,DSS-IL10-KO,False
Kidney,Pancreas,Kidney_Glut1,Pancreas_Zfand6,Glut1,Zfand6,4,-0.13632782076955355,0.8636721792304465,DSS-IL10-KO,False
Kidney,Spleen,Kidney_Glut1,Spleen_Glut1,Glut1,Glut1,4,0.5886596032133925,0.4113403967866076,DSS-IL10-KO,False
Kidney,Spleen,Kidney_Glut1,Spleen_Insr,Glut1,Insr,4,0.33214272589959015,0.6678572741004098,DSS-IL10-KO,False
Kidney,Spleen,Kidney_Glut1,Spleen_Mafa,Glut1,Mafa,4,0.7734927850309321,0.2265072149690679,DSS-IL10-KO,False
Kidney,Spleen,Kidney_Glut1,Spleen_Tcf19,Glut1,Tcf19,4,0.41591845295979885,0.5840815470402012,DSS-IL10-KO,False
Kidney,Spleen,Kidney_Glut1,Spleen_Zfand6,Glut1,Zfand6,4,0.3269394474814027,0.6730605525185973,DSS-IL10-KO,False
Kidney,Liver,Kidney_Insr,Liver_Ghrhr,Insr,Ghrhr,4,0.7932065032767486,0.20679349672325142,DSS-IL10-KO,False
